#x-xd
128	1.80856e-07	0	128	-4.62407e-07	0	128	4.62407e-07	0	128	1.80856e-07	0	128	-1.80856e-07	0	128	4.62407e-07	0	128	-4.62407e-07	0	128	-1.80856e-07	0	
129	1.6277e-07	0	129	-4.16166e-07	0	129	4.16166e-07	0	129	1.6277e-07	0	129	-1.6277e-07	0	129	4.16166e-07	0	129	-4.16166e-07	0	129	-1.6277e-07	0	
130	1.46493e-07	0	130	-3.74549e-07	0	130	3.74549e-07	0	130	1.46493e-07	0	130	-1.46493e-07	0	130	3.74549e-07	0	130	-3.74549e-07	0	130	-1.46493e-07	0	
131	1.31844e-07	0	131	-3.37095e-07	0	131	3.37095e-07	0	131	1.31844e-07	0	131	-1.31844e-07	0	131	3.37095e-07	0	131	-3.37095e-07	0	131	-1.31844e-07	0	
132	1.18659e-07	0	132	-3.03385e-07	0	132	3.03385e-07	0	132	1.18659e-07	0	132	-1.18659e-07	0	132	3.03385e-07	0	132	-3.03385e-07	0	132	-1.18659e-07	0	
133	1.06793e-07	0	133	-2.73047e-07	0	133	2.73047e-07	0	133	1.06793e-07	0	133	-1.06793e-07	0	133	2.73047e-07	0	133	-2.73047e-07	0	133	-1.06793e-07	0	
134	9.61139e-08	0	134	-2.45742e-07	0	134	2.45742e-07	0	134	9.61139e-08	0	134	-9.61139e-08	0	134	2.45742e-07	0	134	-2.45742e-07	0	134	-9.61139e-08	0	
135	8.65025e-08	0	135	-2.21168e-07	0	135	2.21168e-07	0	135	8.65025e-08	0	135	-8.65025e-08	0	135	2.21168e-07	0	135	-2.21168e-07	0	135	-8.65025e-08	0	
136	7.78522e-08	0	136	-1.99051e-07	0	136	1.99051e-07	0	136	7.78522e-08	0	136	-7.78522e-08	0	136	1.99051e-07	0	136	-1.99051e-07	0	136	-7.78522e-08	0	
137	7.0067e-08	0	137	-1.79146e-07	0	137	1.79146e-07	0	137	7.0067e-08	0	137	-7.0067e-08	0	137	1.79146e-07	0	137	-1.79146e-07	0	137	-7.0067e-08	0	
138	6.30603e-08	0	138	-1.61231e-07	0	138	1.61231e-07	0	138	6.30603e-08	0	138	-6.30603e-08	0	138	1.61231e-07	0	138	-1.61231e-07	0	138	-6.30603e-08	0	
139	5.67543e-08	0	139	-1.45108e-07	0	139	1.45108e-07	0	139	5.67543e-08	0	139	-5.67543e-08	0	139	1.45108e-07	0	139	-1.45108e-07	0	139	-5.67543e-08	0	
140	5.10788e-08	0	140	-1.30597e-07	0	140	1.30597e-07	0	140	5.10788e-08	0	140	-5.10788e-08	0	140	1.30597e-07	0	140	-1.30597e-07	0	140	-5.10788e-08	0	
141	4.59709e-08	0	141	-1.17538e-07	0	141	1.17538e-07	0	141	4.59709e-08	0	141	-4.59709e-08	0	141	1.17538e-07	0	141	-1.17538e-07	0	141	-4.59709e-08	0	
142	4.13738e-08	0	142	-1.05784e-07	0	142	1.05784e-07	0	142	4.13738e-08	0	142	-4.13738e-08	0	142	1.05784e-07	0	142	-1.05784e-07	0	142	-4.13738e-08	0	
143	3.72365e-08	0	143	-9.52054e-08	0	143	9.52054e-08	0	143	3.72365e-08	0	143	-3.72365e-08	0	143	9.52054e-08	0	143	-9.52054e-08	0	143	-3.72365e-08	0	
144	3.35128e-08	0	144	-8.56849e-08	0	144	8.56849e-08	0	144	3.35128e-08	0	144	-3.35128e-08	0	144	8.56849e-08	0	144	-8.56849e-08	0	144	-3.35128e-08	0	
145	3.01615e-08	0	145	-7.71164e-08	0	145	7.71164e-08	0	145	3.01615e-08	0	145	-3.01615e-08	0	145	7.71164e-08	0	145	-7.71164e-08	0	145	-3.01615e-08	0	
146	2.71454e-08	0	146	-6.94048e-08	0	146	6.94048e-08	0	146	2.71454e-08	0	146	-2.71454e-08	0	146	6.94048e-08	0	146	-6.94048e-08	0	146	-2.71454e-08	0	
147	2.44308e-08	0	147	-6.24643e-08	0	147	6.24643e-08	0	147	2.44308e-08	0	147	-2.44308e-08	0	147	6.24643e-08	0	147	-6.24643e-08	0	147	-2.44308e-08	0	
148	2.19878e-08	0	148	-5.62179e-08	0	148	5.62179e-08	0	148	2.19878e-08	0	148	-2.19878e-08	0	148	5.62179e-08	0	148	-5.62179e-08	0	148	-2.19878e-08	0	
149	1.9789e-08	0	149	-5.05961e-08	0	149	5.05961e-08	0	149	1.9789e-08	0	149	-1.9789e-08	0	149	5.05961e-08	0	149	-5.05961e-08	0	149	-1.9789e-08	0	
150	1.78101e-08	0	150	-4.55365e-08	0	150	4.55365e-08	0	150	1.78101e-08	0	150	-1.78101e-08	0	150	4.55365e-08	0	150	-4.55365e-08	0	150	-1.78101e-08	0	
